,intitule,nomCompteEtablissement,idNomTypeContrat,idNomNiveauExperience,texteHtmlProfil,texteHtmlEntreprise,texteHtml,salaireTexte
174,ANALYSTE MÉTIER GED/OCR F/H,EURO-INFORMATION,101888,597152,"<p>De formation informatique Bac+4/+5, vous possédez une expérience de 2 ans minimum dans un poste similaire. Dans votre bagage, on trouve la maitrise des modèles statistiques et du pack office (notamment Excel).<br /><br />Vous avez une appétence pour les sujets en lien avec la Data science et la manipulation de données. Des connaissances en OCR seraient un plus.<br /><br />On dit de vous que vous êtes dynamique et autonome que vous faites preuve d'initiatives et d'esprit critique. Vous êtes reconnu(e) pour vos capacités d'analyse et de synthèse ainsi que pour votre souci de la qualité<br />Enfin, vous êtes doté(e) d'un relationnel à tout épreuve, d'un véritable esprit d'équipe, du sens du service clients et de l'envie de vous investir dans des projets.<br /><br />Avantages<br /><br />Rémunération fixe versée sur 13 mois<br />RTT<br />Intéressement, participation et abondement<br />Plan épargne entreprise et PERCO<br />Contrat de santé collectif<br />Prévoyance<br />Retraite supplémentaire prise en charge à 100% par l'employeur<br />Conditions bancaires et assurances préférentielles<br />Politique parentale avantageuse<br /><br />Autres informations<br /><br />Le poste basé à Tassin La Demi-Lune est à pourvoir en CDI dès que possible.<br /><br /> </p>","<p>Euro-Information, filiale Informatique du groupe de bancassurance Crédit Mutuel, conçoit, réalise, maintient et exploite un système d'information commun utilisé par le Groupe.<br /><br />Les activités de développement et de production informatique au niveau national et international sont assurées par environ 3500 salariés répartis sur plusieurs sites géographiques au niveau national : Strasbourg, Nancy, Dijon, Orléans, Lyon, Lille, Cergy, Val de Fontenay, Paris et Nantes.<br /><br /> </p>","<p>L'expertise technologique au service de la clientèle est au coeur de la stratégie de développement du groupe Crédit Mutuel qui enrichit régulièrement son offre de services innovants et sécurisés. C'est dans cet esprit précurseur que l'OCR Factory a été fondée : sa mission consiste à développer, déployer et intégrer des solutions permettant le traitement de documents numérisés pour le compte du groupe Crédit Mutuel et de ses filiales.<br />Rattaché(e) à notre équipe « Amélioration Continue », vous contribuerez à la construction de nos outils tout en assurant la qualité des traitements OCR, depuis la conception des projets jusqu'à leur suivi post mise en production<br /><br />Plus précisément, vous aurez pour tâche de :<br />- Suivre les performances dans le temps des modèles de reconnaissance OCR<br />- Identifier les causes des problèmes rencontrés et définir les actions correctrices nécessaires<br />- Vérifier la non-régression et valider la mise en production des modèles de reconnaissance OCR<br />- Créer et qualifier des jeux de données<br />- Générer des rapports statistiques</p>",A négocier
175,Talent Acquisition Specialist F/H,INVIVOO,101888,597151,"<p>|Profil</p><p>Vous justifiez d’au moins 2 ans d’expérience en chasse et évaluation de fonctions IT.</p><p> </p><p>Vous avez de l’écoute et aimez partager, et avez un excellent relationnel : capacité à faire un pitch candidat en 30 secondes, faire des feedbacks clairs et efficaces…</p><p> </p><p>Vous souhaitez recruter en étant partenaire des équipes Business.</p><p> </p><p>Vous avez un mix de rigueur et d’organisation (gestion de deadlines courtes, de forts volumes de recrutements, d’imprévus et de charge opérationnelle en parallèle), d’une excellente mémoire (plusieurs postes en parallèle et des relations à nouer avec les candidats) et de très très bonne humeur et d’énergie pour être un-e excellent ambassadeur-drice Invivoo !</p><p> </p><p>Vous n’avez pas peur d’essayer, de vous tromper parfois, et avancer toujours, dans une optique d’amélioration continue.</p>","<p>Paris et désormais, Bordeaux ! INVIVOO améliore les systèmes d'informations à tous les niveaux - technique, méthodologique et organisationnel - en combinant l'expertise métier à l'expertise technologique. Invivoo édite également la suite logicielle XComponent, qui permet aux DSI de mieux servir les objectifs stratégiques et opérationnels des métiers de l’entreprise. Invivoo dispose d’un positionnement unique : conseil & software !</p><p> </p>","<p> Votre mission, si vous l’acceptez :</p><p>Recrutement</p><p>Recruter… beaucoup et surtout bien. Vous aurez l’ownership de plusieurs projets de recrutement sur des profils variés (devOps, java, C#, data scientist, business analyst ...), du sourcing jusqu’à l’intégration.</p><p>Vous aurez pour responsabilité d’établir la meilleure stratégie de sourcing et de choisir les meilleurs canaux de recrutement en fonction du poste (LinkedIn Recruiter, Github, jobboards etc.) en développant des techniques d’approches innovantes.</p><p>Vous assurerez la pertinence de nos outils de recrutements (fiches de postes, annonces, grilles d’évaluation).</p><p>Vous créez un vivier de talents que vous animerez tout au long de votre carrière chez Invivoo.</p><p>Vous assurerez le suivi et le reporting des activités de recrutement, l’analyse des résultats, la détection des freins de recrutement et l’identification de plans d’actions.</p><p>En fonction de votre niveau de seniorité, vous encadrerez des Chargés de Recrutement Juniors.</p><p>                                                                  </p><p>Veille</p><p>Vous vous baladez, l’esprit curieux, sur les réseaux et partagez les sujets auxquels vous portez de l'intérêt.</p><p>Vous aiguisez vos connaissances sur nos expertises, en participant aux afterworks, conférences, meet-ups, formations et autres évènements organisés par Invivoo.</p><p> </p><p>Projets transverses</p><p>Un sujet vous tient à coeur ? Pas de barrière chez Invivoo, libre à vous de le soumettre, n’ayez pas peur d’être force de proposition !</p><p>Nous avons toujours des projets à créer et déployer (relations écoles, expérience candidat, onboarding, etc.)</p><p> </p><p> </p>",A partir de 30 k€ brut annuel
176,Technicien analyste exploitation (éditeur de solutions F/H,MeteoJob,101888,597151,"Votre profil :<br><br>- Vous avez une première expérience dans un environnement de production Unix, <br>- Vous avez le sens du service et êtes prêt à travailler en cycle : matin, après-midi, soir, heures de bureaux ou nuit (30 jours / an). <br><br>N'hésitez pas à contacter François Le Saux, Consultant Seyos en charge de ce recrutement.","Seyos est un cabinet de recrutement spécialisé dans les métiers de l'IT. Nous proposons aux candidats des opportunités professionnelles uniquement au sein de clients finaux : éditeurs de logiciels, startups, DSI.","Notre client, un éditeur de solutions nantais dont les softwares permettent l'optimisation du pilotage de la supply-chain de grands comptes industriels et de la grande distribution renforce ses équipes pour mener des projets de refonte de leurs applications. <br><br>Une de leur solution phare automatise les entrepôts logistiques en s'interfaçant avec des outils robotiques, mobiles et objets connectés. <br><br>Une de leur particularité est d'héberger en cloud privé les solutions de leurs clients ce qui leur a permis de développer une expertise dans l'exploitation de data-center. <br><br>Au sein du département Exploitation, vous accompagnez les clients dans l'usage des solutions, et apportez des résolutions aux éventuels incidents, vos missions seront : <br><br>- Le pilotage et la supervision des infrastructures du datacenter pour les systèmes, les réseaux, les applicatifs, <br>- L'administration et le contrôle des opérations de production, <br>- La gestion et le support sur des incidents techniques, niveaux I et II.<br><br>Environnement technique : Unix, Linux, AIX, Nagios, Active directory, DNS, DHCP, Suite IBM Tivoli <br>Localisation : Nantes-nord <br>Rémunération : 28 000 - 35 000 Euros <br><br>Les + : contexte international, package de rémunération attractif (fixe + variable + participation), primes vacances, évolution possible, mentoring.",A négocier
177,BUSINESS ANALYST F/H,EXALT,101888,597152,"<p>Vous êtes titulaire d’un Bac + 5, obtenu au sein d’une grande École de Commerce ou d’Ingénieur, avec idéalement une spécialisation en Finance d’Entreprise.</p><p>Une première expérience, acquise dans une activité similaire (Contrôle de Gestion, Business Analysis, Forecasting, Pricing) démontre votre rigueur et vos capacités d’analyse et de synthèse.</p><p> </p><p>Vous êtes particulièrement rigoureux et proactif et vous faites preuve d’une grande force de proposition pour trouver des solutions aux problèmes auxquels vous êtes confronté(e).</p><p> </p><p>Enthousiaste et impliqué(e), votre esprit d’initiative et votre relationnel vous permettront d’assurer avec succès les missions qui vous seront confiées et de vous intégrer parfaitement au sein du département.</p><p> </p><p> </p>","<p> </p><p>eXalt est une formidable aventure humaine, une communauté de plus de 120 consultants, polyglottes du digital, dédiés à la transformation et spécialistes du Product & Project Management. Fondée par 7 eXaltés, en juillet 2018, autour des valeurs d'intrapreneuriat, de co-apprentissage et de co-construction, eXalt inscrit son développement dans un engagement fort auprès de ses clients et de ses équipes: rester pour longtemps encore, une start up du consulting, agile et réinventée. La force d'eXalt consiste à s'organiser en interne comme une organisation produit et à cultiver les méthodes du Product Management au sein des équipes pour faciliter la diffusion des bonnes pratiques auprès de ses clients. Des objectifs partagés, des rituels de co-apprentissage (communauté en ligne, cercles d’apprentissage/holacratie) et la Co-construction, mécanismes d’initiatives internes pilotés par des OKRs partagés. Do-ocrate dans sa croissance, eXalt est aussi un groupe qui décline son modèle dans le secteur de la finance de marché ou encore dans l'IT, dans le dev, le cloud et la data. Si cela fait ""écho""​ et que vous appréciez la prise d'initiative et désirez participer à des communautés solidaires et apprenantes ​: prenons un moment pour nous rencontrer à Paris ou Lyon !</p>","<p> Effectuer des analyses ad hoc sur les ventes et le mix produit afin de soutenir les prises de décision de la stratégie marketing</p><p>- Analyser le succès des lancements produits à travers l’analyse de la performance des campagnes marketing et l’impact du soutien média</p><p>- Réaliser des analyses et rapports sur les performances des différents canaux de ventes (Livraison, Click & Collect, etc)</p><p>- Evaluer la performance des différents tests produits effectués sur un panel de restaurants tests</p><p>- Participer à la validation du CA des restaurants pour la clôture mensuelle</p><p>- Participer à la projection des ventes et à l’élaboration du budget des ventes de Burger King France</p><p>Vous serez amené(e) à interagir avec de nombreux départements et notamment les départements marketing, supply chain et opérations. </p>",36 - 60 k€ brut annuel
178,Responsable informatique F/H,ARMEE DE L'AIR- BUREAU DE RECRUTEMENT,101888,200269,"<p>- vous avez moins de 30 ans à la date de signature du contrat<br />- vous avez la nationalité française<br />-vous êtes titulaire d'un bac+3 ou équivalent dans le domaine de l'informatique ou des télécommunications<br /><br />Compétences :<br />- maitrise de la gestion de projets<br />-bonne culture des systèmes informatique et réseaux et télécommunication<br />- méthode d'ingénierie logicielle<br />- informatique générale (architecture, base de données, systèmes...)<br />- sécurité des systèmes d'information (conseil, audit pentest, connaissance des menaces...).</p>","<p>L'armée de l'Air et de l'Espace intervient en permanence et sans délai, au sol comme en vol, pour contribuer à la protection des Français, à la sécurité du territoire et au maintien de la paix hors des frontières.<br /><br />Également engagée sur les théâtres étrangers, directement depuis ses base aériennes en France ou depuis des bases projetées, l'armée de l'Air et de l'Espace est capable d'intervenir vite et loin et de prolonger son action dans la durée. Elle assure enfin la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire.<br /><br />Défense aérienne, surveillance spatiale, renseignement, conduite des opérations, projection des forces... : plus de 40.000 aviateurs travaillent au quotidien en étroite collaboration avec leurs partenaires, civils et militaires, nationaux et internationaux.</p>","<p>/! AFFECTATION FRANCE MÉTROPOLITAINE EN FONCTION DE VOTRE PROFIL /!<br /><br />Être militaire, c'est servir l'État, au sein des armées, en portant l'uniforme. Cela implique discipline, disponibilité et loyauté. Le sens de l'adaptation et le goût de l'effort sont des qualités indispensables.<br />Être officier, c'est être en situation de responsabilité, en particulier auprès du personnel placé sous ses ordres. Cela suppose d'avoir le sens de l'humain et une certaine forme d'exigence vis-à-vis de soi-même.<br /><br />Expert ou responsable d'une équipe de techniciens, vous contribuerez à la conception, au déploiement, à l'administration, à la supervision ou à la défense de systèmes d'information et de communications au sein de l'armée de l'Air et de l'Espace, en France comme à l'étranger.<br /><br />Types d'emplois proposés :<br />- ingénieur ou analyste en cyber défense et sécurité des réseaux<br />- responsable opérationnel d'un système<br />- ingénieur, architecte réseaux et télécommunications<br />- responsable de projets au contact de grands groupes industriels.<br /><br />Vos missions :<br /><br />- déployer des systèmes en appui des missions de l'armée de l'Air et de l'Espace sur le territoire national comme à l'étranger<br />- participer aux opérations de cyber défense<br />- administrer, sécuriser et défendre des réseaux de grande ampleur<br />- encadrer des équipes de techniciens<br />- concevoir des systèmes contribuant à la numérisation de l'outil de combat de l'armée de l'Air et de l'Espace.</p>",20 - 25 k€ brut annuel
179,Ingénieur SOC Design Front-end F/H,ALLIGATOR,101888,597152,"<p>PROFIL</p><p>Formation en microélectronique,</p><p>Expérience confirmée en tant qu’Ingénieur SOC Design Front-end dans le domaine IC,</p><p>Expérience en conception de module IP, verification et validation,</p><p>Bonnes connaissances RTL Gate Level, verification SOC et DFT,</p><p>La connaissance et l'expérience ISO26262 sont un plus,</p><p>Anglais courant.</p>","<p>Alligator, est une société au cœur de l'innovation Sophiapolitaine : de la Microélectronique à l'Informatique.</p><p>Experts du recrutement NTIC (Electronique, Microélectronique, Informatique) en France et à l’étranger, tant sur des profils Ingénieur que Chef de projet, Business Analyst, FAE ou Product Engineer.</p><p>Nous proposons nos services de recrutement et chasse de tête sur mesure, avec une approche qualitative garantissant professionnalisme, expertise métier, confidentialité, flexibilité et assurant une réponse adaptée à haute valeur ajoutée.</p><p><strong>Notre métier :</strong></p><p>Ingénierie des systèmes électroniques et informatiques,</p><p>Conseil et expertise en management et solutions NTIC,</p><p>Recrutement, Assistance Technique, forfait.</p><p><strong>Notre expertise :</strong></p><p>Systèmes électroniques : microélectronique, IoT, Logiciels embarqués, automotive, Télécom 4G/5G.</p><p>Systèmes informatiques : technologies et hébergement web 2.0 et 3.0, développement de solutions applicatives multi-plateformes, big data, systèmes et réseaux, sécurité informatique.</p><p><strong>Notre offre :</strong></p><p>Un partenariat qui s'adapte à votre métier,</p><p>Des modes d'interventions flexibles,</p><p>Des profils d’experts,</p><p>Des projets innovants à la hauteur de nos talents.</p><p>Intéressé(e) ? N’hésitez pas à nous transmettre votre CV ! C’est avec plaisir, dynamisme et discrétion que nous reviendrons vers vous rapidement pour étudier vos meilleures opportunités de carrière.</p>","<p>MISSION</p><p>Au sein de l'équipe d'ingénierie des circuits, vous travaillerez sur les activités de conception front-end pour des produits IC dédiés au marché des véhicules green & autonomes.</p><p> </p><p> RESPONSABILITE</p><p>Les principales responsabilités du poste comprennent :</p><p>- Développement du module IP des études de faisabilité à la mise en œuvre,</p><p>- Vérification et validation du module IP,</p><p>- Intégration SoC sur puce,</p><p>- Vérification SoC RTL Gate level,</p><p>- Synthèse, analyse statique,</p><p>- Preuve formelle entre RTL et Netlist Gate,</p><p>- Support de sécurité fonctionnelle,</p><p>- Support DFT et test.</p><p>Le poste nécessite une implication proactive avec toute l'équipe de développement SoC.</p>",A négocier
180,TECHNICIEN SUPERIEUR CONTROLE QUALITE F/H,BOIRON,101887,597152,"<p>VOTRE PROFIL :</p><p>De formation scientifique BAC+2 minimum (type BTS/DUT biologie), vous avez une expérience réussie de 2 ans minimum dans le contrôle microbiologique selon les BPF/GMP.<br />Vous maîtrisez les méthodes générales de la Pharmacopée européenne, des pharmacopées harmonisées (US, JP) et savez mettre en œuvre les démarches de validité des méthodes.<br />Vous savez également appliquer les normes Compléments alimentaires et Cosmétiques.<br />Vous êtes autonome, apte à intervenir sur les protocoles d'essais de la conservation anti- microbienne et savez réaliser des essais de stérilité. <br />Vous maîtrisez les techniques d'identifications microbiennes à réaliser sur les germes pathogènes à rechercher et les germes présents dans les environnements de production pharmaceutique.<br />Vous savez assurer la fiabilité de vos résultats, dans le respect des politiques Data Integrity des entreprises pharmaceutiques, et maîtrisez le processus OOS.<br />Une familiarisation avec les outils informatiques type LIMS, ACCORD, ENNOV sera appréciée.</p><p> </p>","<p>Le projet des Laboratoires BOIRON est de participer à l'amélioration continue de la santé publique en développant l'Homéopathie. Notre entreprise place la philosophie sociale à la base de sa réussite économique et l'épanouissement des salariés au cœur de leur efficacité. Nous aimons la convivialité, les relations simples et directes, le dialogue dans l'écoute, le respect mutuel et la transparence des règles du jeu. Les mots clés depuis 40 ans: Rigueur, Passion, Plaisir, Performance.<br /> </p>","<p>VOTRE MISSION :</p><p>Au sein de l'équipe d'analystes du secteur Microbiologie (4 personnes), vous serez principalement en charge de la réalisation d'analyses microbiologiques des matières premières, souches et produits finis en routine et pour les stabilités, des validations de procédés et de nettoyage, dans le respect des méthodes et spécifications établies, des Bonnes Pratiques de Fabrication/Laboratoire, des délais et des coûts.<br />Vous serez garant des résultats de conformité liés aux identifications microbiennes réalisées.<br />Vous assurerez également le suivi des utilités et de l'environnement.<br />Vous participerez à la gestion de nos réactifs et des milieux de culture.</p><p>Poste à pourvoir dès que possible jusqu'au 31/08/2021.</p>",A négocier
181,Ingénieur Designer Digital Front-end & Middle-end Recrutement direct F/H,ALLIGATOR,101888,597151,"<p>Formation Ingénieur ou Bac+5 en microélectronique,</p><p>Première expérience réussie en Design Digital Front-End,</p><p>Une expérience en Design Middle-End constitue un plus&nbsp;;</p><p>Anglais courant,</p><p>Curiosité, autonomie, capacité d’adaptation, polyvalence, engagement, sens des responsabilités, dynamisme et bonne communication sont indispensables pour s’épanouir au sein d’une équipe, polyvalente, conviviale et expérimentée.</p><p>Vous vous reconnaissez et recherchez à intégrer une multinationale en CDI, vous offrant stabilité, évolution de carrière et passion technique sur le long terme&nbsp;? N’hésitez plus et postulez&nbsp;:)</p>","<p>Alligator, est une société au cœur de l'innovation Sophiapolitaine : de la Microélectronique à l'Informatique.</p><p>Experts du recrutement NTIC (Electronique, Microélectronique, Informatique) en France et à l’étranger, tant sur des profils Ingénieur&nbsp;que Chef de projet, Business Analyst, FAE ou Product Engineer.</p><p>Nous proposons nos services de recrutement et chasse de tête sur mesure, avec une approche qualitative garantissant professionnalisme, expertise métier, confidentialité, flexibilité et assurant une réponse adaptée à haute valeur ajoutée.</p><p><strong>Notre métier :</strong></p><p>Ingénierie des systèmes électroniques et informatiques,</p><p>Conseil et expertise en management et solutions NTIC,</p><p>Recrutement, Assistance Technique, forfait.</p><p><strong>Notre expertise :</strong></p><p>Systèmes électroniques : microélectronique, IoT, Logiciels embarqués, automotive, Télécom 4G/5G.</p><p>Systèmes informatiques : technologies et hébergement web 2.0 et 3.0, développement de solutions applicatives multi-plateformes, big data, systèmes et réseaux, sécurité informatique.</p><p><strong>Notre offre :</strong></p><p>Un partenariat qui s'adapte à votre métier,</p><p>Des modes d'interventions flexibles,</p><p>Des profils d’experts,</p><p>Des projets innovants à la hauteur de nos talents.</p><p>Intéressé(e) ? N’hésitez pas à nous transmettre votre CV ! C’est avec plaisir, dynamisme et discrétion que nous reviendrons vers vous rapidement pour étudier vos meilleures opportunités de carrière.</p>","<p>MISSION</p><p>Au sein d’une multinationale des semiconducteurs, vous interviendrez dans des projets d’envergure de design digital front-end &amp; middle-end. Vous contribuerez ainsi activement à l'implémentation de circuits intégrés pour une entreprise internationale développant des solutions dédiées à l'Internet Of things, les véhicules autonomes, l’Intelligence Artificielle ...</p><p>&nbsp;</p><p>RESPONSABILITES</p><p>Spécification et conception de systèmes digitaux complexes Front-end et Middle-end,</p><p>Mise en place du flot de conception depuis la spécification et la modélisation RTL jusqu’à la synthèse,</p><p>Définition des contraintes de timing et des contraintes liées à la testabilité.</p>",A négocier
182,Attaché au comité exécutif Groupe VISEO F/H,VISEO TECHNOLOGIES,101888,597152,"<p><strong>Votre profil : </strong></p><p>Diplômé.e d'une Ecole de commerce / Sciences Po possédant une  spécialisation finances / contrôle de gestion</p><p>Une 1ère expérience à l’international, dans le secteur du conseil serait un +</p><p>Appétence pour les sujets technologiques</p><p><strong>Pour ce poste :</strong></p><p>Bonnes capacités rédactionnelles en Français et en Anglais </p><p>Aisance dans la communication orale en Français et en Anglais,</p><p>Excellente maitrise du pack office + la connaissance des outils du design thinking ou des innovation games est un plus</p><p><strong>Savoir- être :</strong></p><p>Disponibilité, réactivité</p><p>Diplomatie et sens des relations humaines</p><p>Capacité d’adaptation, flexibilité</p>","<p>Avec 2200 collaborateurs répartis sur 5 continents et un chiffre d'affaires de 225 millions d'euros, VISEO est le premier spécialiste Français à avoir développé un niveau d'expertise aussi élevé sur toutes les dimensions du système d'information (Process, Data, Digital et Technologies).</p><p>En nous appuyant sur nos expertises nous accompagnons nos clients dans leurs projets de transformation et nous les aidons à faire émerger de nouvelles idées, de nouvelles offres, de nouveaux modes de collaboration, de nouvelles manières de produire et de vendre.  <br /><br />VISEO c'est aussi une entreprise à forte croissance, attentive à l'évolution de ses collaborateurs, qui favorise la mobilité professionnelle pour la diversité des expériences et l'intérêt de la progression de carrière à long terme.</p>","<p>Nous recherchons <strong>un(e) Attaché.e au Comité Exécutif du Groupe VISEO</strong></p><p>Vos principales missions seront : </p><p><strong>Animation de la gouvernance du groupe </strong></p><ul><li>Planification et préparation des réunions du comité exécutif (élaboration de l’agenda, coordination de la production des sujets présentés)</li><li>Animation des réunions du comité, relevé des actions prises et suivi de leur mise en œuvre</li><li>Formalisation des guidelines, définition des tableaux de bord et indicateurs à suivre</li><li>Élaboration des organigrammes et notes d’organisation</li><li>Contribution (préparation/animation) aux autres instances de gouvernance – réunion des directeurs exécutifs, des directeurs de région, etc</li></ul><p><strong>Auprès du CEO et des VP :</strong></p><ul><li>Gestion des interactions avec Gartner : contact des analystes, lecture et exploitation des analyses ; permettre de faire le lien entre la recherche et la réalité opérationnelle de l’entreprise et de ses activités</li><li>Interactions avec les VP et support dans la formalisation de leurs politiques et orientations</li><li>Rédaction de discours, éléments de langage, présentations internes et externes</li><li>A terme -&gt; Contribution à la mise en œuvre de projets transverses relevant des différentes directions fonctionnelles du groupe : animation d’ateliers pour l’élaboration de ces projets, formalisation et plan de communication, gestion du changement</li></ul><p> </p>",A négocier
183,Analyste Compliance F/H,TREEZOR,101888,597152,"<p>Les « savoirs » :</p><p>- Master 2 - Formation universitaire en droit (droit pénal financier, droit et éthique des affaires, …), en économie ou diplôme d’école de commerce</p><p>- 1 ans d’expérience minimum à un poste similaire</p><p>- Anglais courant</p><p>- Réglementation bancaire et financière (si possible en Etablissement de Monnaie Electronique et/ou de Services de Paiement) </p><p>- Maîtrise et mise en œuvre de la réglementation LCB-FT</p><p>- Connaissance du RGPD est un plus</p><p> </p><p>Les « savoir-être » :</p><p>- Analyse, esprit de synthèse, d’argumentation et de prise de décisions</p><p>- Capacité à assurer la confidentialité des sujets abordés</p><p>- Rigueur rédactionnelle et Organisation</p><p>- Prise d’initiative et anticipation</p><p>- Autonomie, travail en équipe, aisance relationnelle</p><p> </p>","<p>Première plateforme française de type Bank-as-a-Service, Treezor est une Fintech du Groupe Société Générale dédié au développement de la stratégie d'open banking en Europe. Nous fournissons des services de paiement innovants (cartes, SEPA, KYC...) par API aux startups et établissements financiers qui souhaitent accélérer la digitalisation du secteur. Nous avons géré plus de 10 milliards d'euros de flux en 2019. La société emploie actuellement 80 personnes à Paris et Rennes, et a vocation à s’internationaliser à compter de 2020.</p>","<p>Au sein de la Direction des Risques et de la Conformité, sous la responsabilité du Compliance Manager/AMLO, vos missions seront :</p><p>-Organiser la remontée des indicateurs clés et rapports de conformité dans le respect des délais impartis, utile à la supervision effectuée par le Groupe Société Générale</p><p>-Participer aux reportings et à la gestion des incidents de conformité</p><p>-Contribuer aux différents comités impliquant la fonction conformité</p><p>-Participer à la revue annuelle des procédures et modes opératoires de conformité</p><p>-Apporter un support efficace aux équipes opérationnelles (notamment flux, fraude et conformité opérationnelle)</p><p>-Réaliser des exercices de cartographie des risques de conformité</p><p>-Effectuer les contrôles internes liés à la conformité </p><p>-Mettre en œuvre les plans d’actions de l’équipe conformité et des équipes opérationnels</p><p>-Elaborer et réaliser les formations réglementaires auprès des agents</p><p>-Contribuer à la veille réglementaire concernant les risques de conformité</p><p>-Apporter une expertise sur certains aspects data privacy</p>",A partir de 30 k€ brut annuel
184,Analyste programmeur Mainframe- Développeur COBOL F/H,SODIFRANCE ISIS,101888,200269,"<p>Issue d'une formation supérieure en Informatique ou Système d'Informations, vous justifiez d'une première expérience réussie autour d'un environnement Mainframe / Migrations de données.</p>","<p>Accélérateur et facilitateur de projets numériques, Sodifrance aide ses clients à relever des défis technologiques qui leur permettent de répondre à leurs enjeux business. Inspirée par 1300 collaborateurs passionnés, Sodifrance intervient en proximité depuis ses 12 implantations.<br /> </p><p>Avec une culture forte de l’engagement, nous sommes spécialisés dans les domaines suivants : Conseil technologique et métier, Design d’expérience - UX/UI, Développements web et mobile, Modernisation des SI, Solutions collaboratives, Data, Cloud, et IA.</p>","<p>Nous recherchons un Ingénieur Etudes & Développement Mainframe afin d'intervenir sur des projets de Migration de Données ou de Systèmes d'Information réalisés au forfait autour des domaines Banque & Assurance.</p><p><strong>Vos missions : </strong></p><p>• Rédaction des spécifications techniques et fonctionnelles</p><p>• Développement d'une chaîne de migration à partir de spécifications détaillées</p><p>• Maintenance corrective et évolutive d'une chaîne de migration</p><p>• Automatisation de chargement dans des bases de données et d'exécution des tests de cohérence et intégration dans les outils existants</p><p>• Audit de base de données et rédaction du rapport détaillant les incohérences détectées</p><p><strong>Les responsabilités :</strong></p><p>• Analyse, conception et développement d'un analyseur de fichiers JCL recherchant incohérences et optimisations possibles dans une chaîne de migration</p><p>• Refonte d'outil interne de conversion de formats de données (Taille fixe -&gt; CSV)</p><p>• Refonte d'outil interne de tri/filtrage de données</p><p><strong>Langages de programmation</strong> : Rust, Python, SQL, COBOL, JCL, Batch, VBA Bases de données : Oracle, MySQL, PostgreSQL Suivi de recette : Mantis, Quality Center</p>",40 - 50 k€ brut annuel
185,Analyste SOC F/H,BSSI CONSEIL ET AUDIT,101888,597151,"<p><strong>De formation Bac +5, vous avez au moins 2 ans d’expérience dans un Security Operation Center ou équivalent et pouvez justifier d’une première expérience dans l’exploitation du SIEM (QRadar, Splunk,…).</strong></p><p>Vous aimez travailler en équipe et faites preuve d’un esprit de synthèse pour piloter au mieux la remédiation. Vous êtes doté(e) d’une grande autonomie et êtes rigoureux dans le travail.</p><p>Un bon relationnel vous permet d’être force de proposition. La maîtrise de l’anglais professionnel est obligatoire.</p><p>Une bonne connaissance des outils big data (Kafka, elastic, hadoop), et de langages de scripting est un plus.</p><p>Les certifications comme l’OSCP, l’OSCE, GPEN ou autre, sont un plus.</p><p>Votre implication dans le domaine de la sécurité informatique et du hacking de manière plus générale, via vos projets personnels ou vos participations à différents évènements et/ou publications (CTFs, conférences, bulletins de vulnérabilités, développement personnel), est primordiale.</p>","<p>BSSI est un cabinet de conseil et d’audit en Cybersécurité. Il s’agit de l’entité d’EVA Group dédiée à la Sécurisation des systèmes d’information et la Gestion des Risques Informationnels.</p><p>Notre objectif est de répondre aux besoins et problématiques de sécurité de nos clients (Banque, Luxe, Énergie, Transport, Santé…) à travers les missions suivantes :</p><ul><li>Assister les Responsables Sécurité du Système d’Information (RSSI)</li><li>Apprécier les risques (EBIOS, ISO27007)</li><li>Aider les organisations à respecter l'environnement normatif (PCI-DSS, ISO27001, Hébergement de données de santé...)</li><li>Évaluer le niveau de sécurité (Pentests, Audits sécurité, CERT)</li><li>Sensibiliser et former à la sécurité des SI</li></ul><p>Dans une démarche de prévention et de partage d’information, nous diffusons régulièrement une newsletter sécurité à l'adresse suivante:  http://bit.ly/2dLtjav</p><p>Par ailleurs, nous participons activement à la communauté cybersécurité (Club Ebios, Clusif, Club27001, Forum International de la Cybersécurité…)</p><p><strong>Si l’humain, l'esprit d’équipe, l’excellence et la satisfaction client incarnent vos valeurs, rejoignez-nous en postulant !</strong></p>",<p>Missions :</p><ul><li>Détection et analyse d’incident de sécurité</li><li>Coordination de bout en bout des incidents de sécurité</li><li>Investigation numérique légale</li><li>Mise en place et réalisation du reporting</li><li>Gestion de la sécurité dans les projets</li><li>Amélioration continue et optimisation en matière de détection</li><li>Veille SSI</li></ul>,A négocier
